WavwNum_Albite,value_Albite,WavwNum_Almandine,value_Almandine,WavwNum_Amesite,value_Amesite,WavwNum_Anatase,value_Anatase,WavwNum_Andradite,value_Andradite,WavwNum_Antigorite,value_Antigorite,WavwNum_Armalcolite,value_Armalcolite,WavwNum_Arsenopyrite,value_Arsenopyrite,WavwNum_Augite,value_Augite,WavwNum_Calcite,value_Calcite,WavwNum_Chalcopyrite,value_Chalcopyrite,WavwNum_Chamosite,value_Chamosite,WavwNum_Chrysotile,value_Chrysotile,WavwNum_Chromite,value_Chromite,WavwNum_Clinochlore,value_Clinochlore,WavwNum_Clinoenstatite,value_Clinoenstatite,WavwNum_Corundum,value_Corundum,WavwNum_Diopside,value_Diopside,WavwNum_Dolomite,value_Dolomite,WavwNum_Dwornikite,value_Dwornikite,WavwNum_Enstatite,value_Enstatite,WavwNum_Epidote,value_Epidote,WavwNum_Fayalite,value_Fayalite,WavwNum_Ferrosilite,value_Ferrosilite,WavwNum_Forsterite,value_Forsterite,WavwNum_Gaspeite,value_Gaspeite,WavwNum_Goethite,value_Goethite,WavwNum_Gunningite,value_Gunningite,WavwNum_Gypsum,value_Gypsum,WavwNum_Hedenbergite,value_Hedenbergite,WavwNum_Hematite,value_Hematite,WavwNum_Hydroxylherderite,value_Hydroxylherderite,WavwNum_Jarosite,value_Jarosite,WavwNum_Lepidocrocite,value_Lepidocrocite,WavwNum_Lithiophilite,value_Lithiophilite,WavwNum_Lizardite,value_Lizardite,WavwNum_Magnesiochromite,value_Magnesiochromite,WavwNum_Magnesite,value_Magnesite,WavwNum_Magnetite,value_Magnetite,WavwNum_Manganite,value_Manganite,WavwNum_Microcline,value_Microcline,WavwNum_Monticellite,value_Monticellite,WavwNum_Montmorillonite,value_Montmorillonite,WavwNum_Muscovite,value_Muscovite,WavwNum_Nontronite,value_Nontronite,WavwNum_Orthoclase,value_Orthoclase,WavwNum_Phlogopite,value_Phlogopite,WavwNum_Pimelite,value_Pimelite,WavwNum_Pyrite,value_Pyrite,WavwNum_Pyrolusite,value_Pyrolusite,WavwNum_Pyrope,value_Pyrope,WavwNum_Pyrophyllite,value_Pyrophyllite,WavwNum_Quartz,value_Quartz,WavwNum_Siderite,value_Siderite,WavwNum_Spinel,value_Spinel,WavwNum_Szomolnokite,value_Szomolnokite,WavwNum_Talc,value_Talc,WavwNum_Titanite,value_Titanite,WavwNum_Tremolite,value_Tremolite,WavwNum_Zircon,value_Zircon,WavwNum_Zoisite,value_Zoisite
782.6813,207.7571,780.1448,32.35776,761.0238,34.73926,772.0601,82.12698,774.7901,27.07959,808.2335,136.6514,848.3796,4.708515,770.6293,119.7273,765.6722,159.3685,782.2888,3.38414,792.94,3.881,802.8331,12.00696,839.089,162.6211,878.418,4.275208,785.1296,260.3521,792.8058,111.8418,799.9116,195.1426,775.6012,20.97632,764.4241,1.142185,815.4653,64.604,768.5649,1.34729,772.904,102.9764,786.0939,238.2572,832.8326,67.20349,788.2899,25.6709,819.9347,0.976139,792.9537,1.484715,810.0455,65.80176,743.3812,13.98425,782.2369,12.20953,794.5567,79.45227,772.578,1250.461,778.2451,3.10096,816.1113,0.524329,785.574,26.98804,785.2435,199.7656,821.556,36.91261,776.7988,1.29332,809.8314,0.958455,779.9777,119.6577,776.8959,28.24139,808.2335,4194.871,,,828.4824,306.8047,803.8945,341.3467,773.0758,467.7352,817.8759,121.6429,,,800.0762,0.660863,809.261,2.128767,807.1434,454.7832,821.2507,400.4453,765.4767,1.946373,802.5997,2.402512,798.6544,7.725555,772.45,58.12695,806.0839,63.94385,802.5377,498.564,794.2302,33.16602,808.2335,338.7148,815.502,43.06348
783.1635,190.832,780.627,33.45898,761.5059,61.35742,772.5422,95.79878,775.2722,29.02527,808.7156,128.9414,848.8617,5.654377,771.1115,115.2946,766.1544,167.2705,782.7709,2.560562,793.422,1.014,803.3152,11.93453,839.5711,213.8438,878.9001,4.211426,785.6118,258.2628,793.2879,144.3203,800.3937,239.9473,776.0833,22.90161,764.9063,2.282955,815.9474,90.104,769.0471,1.578857,773.3861,95.64325,786.576,258.649,833.3147,64.62976,788.772,31.38574,820.4168,1.203938,793.4359,1.50087,810.5276,86.29688,743.8633,13.83984,782.7191,12.40985,795.0388,86.84753,773.06,1234.018,778.7272,3.692444,816.5934,0.699244,786.0562,35.49939,785.7256,184.1328,822.038,33.42787,777.2809,1.076994,810.3135,0.828122,780.4598,100.2484,777.3781,18.65057,808.7156,4499.682,,,828.9645,329.1094,804.3766,329.7012,773.5579,467.7054,818.358,107.447,,,800.5583,0.828077,809.7432,2.132837,807.6255,492.5713,821.7328,522.8906,765.9589,1.829834,803.0818,2.524826,799.1365,8.624603,772.9321,73.40662,806.566,69.30078,803.0198,513.6851,794.7123,37.55225,808.7156,311.4844,815.9841,8.9375
783.6456,168.5618,781.1091,30.90057,761.988,62.0459,773.0243,109.156,775.7543,30.16504,809.1978,118.916,849.3438,6.177761,771.5936,102.0531,766.6365,184.4843,783.253,0.566437,793.904,3.936,803.7973,11.71124,840.0532,192.9062,879.3822,3.976685,786.0939,257.6987,793.77,167.6777,800.8759,250.0938,776.5654,26.18115,765.3884,3.291634,816.4295,112.9351,769.5292,0.513824,773.8682,87.57019,787.0581,273.7982,833.7968,67.52905,789.2542,42.66382,820.8989,1.259342,793.918,1.46542,811.0097,78.9707,744.3455,13.37482,783.2012,13.65686,795.5209,80.34161,773.542,1219.242,779.2093,3.578396,817.0755,0.829184,786.5383,42.78955,786.2077,176.0195,822.52,23.67712,777.763,0.916058,810.7957,0.710086,780.942,79.07343,777.8602,19.62143,809.1978,4830.814,,,829.4467,301.6875,804.8587,355.583,774.04,467.1233,818.8401,86.1731,,,801.0404,0.871166,810.2253,2.086664,808.1076,536.6992,822.2149,519.6172,766.441,1.558037,803.5639,1.00235,799.6187,9.173584,773.4142,93.52124,807.0482,65.41846,803.5019,528.791,795.1944,40.38428,809.1978,305.3652,816.4662,27.16406
784.1277,144.8887,781.5912,26.20804,762.4702,23.19775,773.5064,112.7334,776.2365,27.62573,809.6799,106.7783,849.8259,5.481815,772.0757,107.601,767.1186,191.2532,783.7351,1.034103,794.386,4.879,804.2794,11.26104,840.5353,179.1719,879.8643,3.591797,786.576,257.7281,794.2521,140.8066,801.358,210.4258,777.0475,27.10742,765.8705,3.487083,816.9116,128.8667,770.0113,3.181366,774.3503,81.42169,787.5402,288.4016,834.2789,91.97437,789.7363,51.77808,821.381,1.109314,794.4001,1.274769,811.4918,67.63574,744.8276,11.99365,783.6833,17.47314,796.0031,75.36285,774.024,1211.838,779.6914,2.35194,817.5576,0.837201,787.0204,42.63098,786.6898,168.4258,823.002,13.65344,778.2451,0.688051,811.2778,0.669597,781.4241,46.5744,778.3423,22.42978,809.6799,5190.785,,,829.9288,266.3125,805.3408,389.668,774.5222,454.4698,819.3222,68.95667,,,801.5225,0.349951,810.7074,2.215504,808.5897,583.1309,822.697,429.6016,766.9231,0.603767,804.046,0.199799,800.1008,8.827026,773.8964,107.5006,807.5303,57.27393,803.984,549.2307,795.6765,37.89844,809.6799,329.1143,816.9484,21.6582
784.6098,134.9226,782.0733,24.52142,762.9523,12.19824,773.9885,109.8302,776.7186,21.33191,810.162,100.6836,850.308,4.089626,772.5578,117.6416,767.6007,185.5072,784.2172,2.899109,794.869,3.543,804.7615,10.79433,841.0175,183.8828,880.3464,2.970825,787.0581,259.4945,794.7343,103.834,801.8401,167.9434,777.5297,24.09009,766.3526,1.732243,817.3937,132.2207,770.4934,4.148315,774.8325,76.88544,788.0223,305.3635,834.761,109.5164,790.2184,55.59692,821.8632,0.869232,794.8822,0.962582,811.9739,61.93945,745.3097,10.61615,784.1654,23.31757,796.4852,82.29572,774.506,1225.42,780.1735,1.46949,818.0397,0.562316,787.5025,34.74866,787.1719,160.875,823.484,10.78168,778.7272,0.435505,811.7599,0.692351,781.9062,24.61993,778.8244,17.47214,810.162,5598.756,,,830.4109,280.6641,805.8229,400.9355,775.0043,425.1479,819.8043,69.09937,,,802.0046,0.810276,811.1895,2.247349,809.0718,608.6094,823.1791,324.0156,767.4052,0.191772,804.5281,0.163406,800.5829,7.930389,774.3785,97.57581,808.0124,47.02246,804.4661,573.1375,796.1586,34.12061,810.162,358.626,817.4305,2.305664
785.0919,137.3416,782.5554,27.58978,763.4344,10.29199,774.4706,108.1066,777.2007,11.25195,810.6441,115.1602,850.7902,3.665493,773.0399,111.8217,768.0828,177.8887,784.6993,7.567978,795.351,1.046,805.2437,10.26634,841.4996,191.8359,880.8286,2.306396,787.5402,264.2484,795.2164,89.26953,802.3222,176.0801,778.0118,20.07495,766.8347,0.70118,817.8759,118.1689,770.9755,5.076324,775.3146,72.04163,788.5045,322.5753,835.2432,101.7767,790.7005,60.68213,822.3453,0.434689,795.3643,0.662804,812.4561,56.60742,745.7918,10.98273,784.6475,26.12408,796.9673,96.3761,774.988,1222.828,780.6556,2.193714,818.5219,0.299761,787.9846,27.85291,787.6541,150.1289,823.966,13.27708,779.2094,0.233871,812.242,0.75445,782.3883,28.95178,779.3065,7.291595,810.6441,6100.699,,,830.893,315.375,806.3051,389.3379,775.4864,400.6455,820.2864,93.21948,,,802.4868,0.846203,811.6716,1.935898,809.554,599.6562,823.6613,203.1641,767.8873,0.268509,805.0103,0.677002,801.065,7.491821,774.8606,66.48315,808.4945,34.6582,804.9482,598.624,796.6407,35.25586,810.6441,401.2168,817.9126,4.054688
785.574,138.5471,783.0375,31.32416,763.9165,8.916992,774.9528,110.3719,777.6828,6.334229,811.1262,131.0781,851.2723,4.437447,773.522,64.56528,768.5649,172.8013,785.1815,8.507431,795.833,6.122,805.7258,9.789503,841.9817,182.7734,881.3107,1.721985,788.0223,266.3749,795.6985,104.3965,802.8043,213.5449,778.4939,21.07617,767.3168,0.745041,818.358,97.93164,771.4576,13.68939,775.7967,66.72125,788.9866,349.4043,835.7253,75.87732,791.1826,66.07104,822.8274,0.139526,795.8464,0.358852,812.9382,41.66113,746.2739,13.40857,785.1296,25.69702,797.4494,104.7496,775.47,1190.572,781.1378,3.484531,819.004,0.242492,788.4667,21.76367,788.1362,138.8984,824.448,16.24562,779.6915,0.094609998,812.7241,0.982522,782.8704,63.73389,779.7886,2.910431,811.1262,6635.092,,,831.3751,321.3516,806.7872,401.6895,775.9685,388.1285,820.7686,106.9185,,,802.9689,0.44636,812.1537,1.370918,810.0361,576.0127,824.1434,126.3047,768.3694,2.523048,805.4924,0.855927,801.5471,7.457916,775.3427,41.18909,808.9766,34.76758,805.4304,630.4082,797.1229,43.74756,811.1262,442.3584,818.3947,7.005859
786.0562,124.271,783.5197,35.95361,764.3986,23.64404,775.4349,113.7931,778.1649,27.46814,811.6083,128.4922,851.7544,4.876595,774.0042,33.37143,769.0471,169.7749,785.6636,5.577454,796.315,6.638,806.2079,9.520728,842.4638,155.0586,881.7928,1.229431,788.5045,259.7924,796.1806,129.6895,803.2864,251.6914,778.976,25.86548,767.799,1.335121,818.8401,56.84277,771.9398,10.96124,776.2788,61.46393,789.4687,394.7362,836.2074,62.02637,791.6647,73.77197,823.3095,0.448391,796.3286,0.173405,813.4203,22.42969,746.756,15.82849,785.6118,23.64252,797.9315,103.1184,775.952,1153.109,781.6199,4.336529,819.4861,0.325358,788.9489,20.24536,788.6183,121.7148,824.931,18.33809,780.1736,0.024761001,813.2062,1.103622,783.3525,82.61877,780.2708,15.85123,811.6083,7135.301,,,831.8572,265.6719,807.2693,446.915,776.4506,382.8741,821.2507,105.4532,,,803.451,0.873231,812.6359,0.876366,810.5182,555.8105,824.6255,168.1406,768.8516,3.835999,805.9745,0.685577,802.0292,7.504425,775.8248,25.90076,809.4587,51.01758,805.9125,657.4412,797.605,49.47021,811.6083,462.4365,818.8768,17.94336
786.5383,108.9912,784.0018,40.21741,764.8807,29.01562,775.917,118.0318,778.647,40.38367,812.0905,94.70703,852.2365,4.383335,774.4863,42.98805,769.5292,166.3861,786.1457,3.309906,796.797,4.262,806.69,9.555525,842.9459,149.2812,882.2749,1.184875,788.9866,252.2303,796.6627,175.2734,803.7686,302.5098,779.4581,29.73315,768.2811,1.749462,819.3222,21.98877,772.4219,0.695526,776.7609,55.47839,789.9508,441.6852,836.6895,62.63232,792.1469,88.87109,823.7916,1.190334,796.8107,0.28791,813.9024,13.95312,747.2382,15.98358,786.0939,19.41656,798.4136,99.53693,776.435,1145.569,782.102,4.300514,819.9682,0.326364,789.431,25.82007,789.1004,88.02734,825.413,22.52588,780.6557,0.090700001,813.6884,0.945541,783.8347,84.19293,780.7529,26.46222,812.0905,7582.008,,,832.3394,226.7734,807.7514,486.3643,776.9327,372.4781,821.7328,97.75513,,,803.9331,0.533589,813.118,0.369509,811.0003,534.8281,825.1076,259.3047,769.3337,3.746849,806.4566,0.211533,802.5114,7.552277,776.3069,19.05847,809.9409,69.59326,806.3946,669.8037,798.0871,47.20117,812.0905,444.8691,819.3589,34.9668
787.0204,106.7815,784.4839,37.8714,765.3629,30.69775,776.3991,122.8107,779.1292,41.0741,812.5726,70.98242,852.7186,3.590992,774.9684,73.18085,770.0113,163.0542,786.6278,2.253403,797.279,3.163,807.1721,9.395123,843.428,171.082,882.757,2.203308,789.4687,250.1455,797.1448,216.2598,804.2507,318.0801,779.9402,30.28369,768.7632,1.990974,819.8043,23.96826,772.904,3.821198,777.243,50.0174,790.4329,475.7429,837.1716,67.71265,792.629,111.2734,824.2737,1.317299,797.2928,0.577488,814.3845,33.83105,747.7203,14.62183,786.576,15.30945,798.8958,94.78467,776.917,1174.26,782.5841,4.271694,820.4503,0.159118,789.9131,39.29517,789.5825,46.36719,825.895,36.31349,781.1378,0.197144,814.1705,0.640547,784.3168,79.77661,781.235,27.14545,812.5726,8041.168,,,832.8215,241.9141,808.2335,462.3252,777.4149,358.5953,822.2149,94.8855,,,804.4152,0.467625,813.6001,0.157476,811.4824,505.0361,825.5897,321.9922,769.8158,3.0243,806.9387,0.839493,802.9935,7.525391,776.7891,23.53345,810.423,79.07812,806.8767,680.1165,798.5692,42.09912,812.5726,445.9639,819.8411,41.34473
787.5025,118.3442,784.966,28.65179,765.845,27.68359,776.8812,127.2366,779.6113,43.87109,813.0547,59.90137,853.2007,3.682526,775.4505,93.97972,770.4934,163.6096,787.1099,1.887955,797.761,6.613,807.6542,8.941038,843.9102,205.7695,883.2391,3.867432,789.9508,257.4906,797.627,231.1758,804.7328,243.7871,780.4224,30.11328,769.2453,1.961132,820.2864,74.17236,773.3861,9.145325,777.7252,50.09216,790.915,494.8757,837.6537,75.73755,793.1111,130.4124,824.7559,0.777199,797.7749,0.825504,814.8666,51.24023,748.2024,13.92706,787.0581,14.74072,799.3779,90.12268,777.399,1172.477,783.0662,4.221619,820.9324,0.042844001,790.3952,41.24487,790.0646,17.83203,826.377,50.4339,781.6199,0.253862,814.6526,0.577888,784.7989,74.7146,781.7171,19.21667,813.0547,8513.787,,,833.3036,282.6172,808.7156,413.4961,777.897,350.3878,822.697,94.78101,,,804.8973,0.607635,814.0822,0.418554,811.9645,440.5117,826.0718,322.125,770.2979,2.774719,807.4208,1.588959,803.4756,7.31723,777.2712,33.93567,810.9051,79.73779,807.3588,701.3696,799.0513,38.41016,813.0547,472.0303,820.3232,22.50098
787.9846,127.363,785.4481,21.54187,766.3271,22.43555,777.3633,131.5998,780.0934,62.70703,813.5368,55.87012,853.6829,4.404621,775.9326,104.0514,770.9755,178.5184,787.592,1.393143,798.244,9.933,808.1364,8.420305,844.3923,262.1836,883.7213,4.931396,790.4329,258.0863,798.1091,219.1289,805.2149,140.8008,780.9045,31.64624,769.7274,1.579922,820.7686,109.8726,773.8682,18.97929,778.2073,55.00012,791.3972,517.9646,838.1359,84.25146,793.5932,145.4287,825.238,0.172894,798.257,0.983566,815.3488,57.00781,748.6845,13.9046,787.5402,18.72742,799.86,88.83905,777.881,1119.949,783.5483,4.209549,821.4146,0.011193,790.8773,28.95728,790.5468,21.00391,826.859,55.02428,782.1021,0.258884,815.1347,0.821311,785.281,69.31964,782.1992,14.8782,813.5368,8997.912,,,833.7857,316.8984,809.1978,403.3896,778.3791,359.4722,823.1791,91.49194,,,805.3795,0.533046,814.5643,0.997152,812.4467,394.1426,826.554,328.2578,770.78,2.855873,807.903,1.761856,803.9577,6.969025,777.7533,41.08899,811.3872,69.82227,807.8409,735.8767,799.5334,37.42627,813.5368,506.6406,820.8053,28.27148
788.4667,127.614,785.9302,21.72263,766.8092,19.57031,777.8455,134.6552,780.5755,88.01526,814.0189,51.31934,854.165,5.087509,776.4147,107.7451,771.4576,192.5197,788.0742,1.185364,798.726,9.227,808.6185,8.142307,844.8744,311.8008,884.2034,5.441895,790.915,250.0484,798.5912,221.3145,805.697,95.54492,781.3866,33.75586,770.2095,1.073902,821.2507,125.8223,774.3503,19.35551,778.6894,58.90857,791.8793,545.9006,838.618,87.46826,794.0753,153.175,825.7201,0.177803,798.7391,1.069954,815.8309,53.99414,749.1666,14.45453,788.0223,21.56976,800.3421,90.51941,778.363,1057.974,784.0305,4.393101,821.8967,0.054180998,791.3594,17.677,791.0289,21.30078,827.341,35.86778,782.5842,0.179497,815.6168,1.004364,785.7631,74.45789,782.6813,14.48157,814.0189,9508.037,,,834.2678,343.0547,809.6799,459.0391,778.8612,371.1042,823.6613,82.82214,,,805.8616,0.796976,815.0464,1.357656,812.9288,393.8955,827.0361,345.9844,771.2621,2.697189,808.3851,1.487259,804.4398,6.648193,778.2354,36.29956,811.8693,42.98584,808.3231,771.5029,800.0156,34.00049,814.0189,530.4062,821.2874,51.51953
788.9489,126.6785,786.4124,26.51633,767.2913,20.66992,778.3276,135.3177,781.0576,108.5754,814.501,47.61426,854.6471,5.619209,776.8969,104.5859,771.9398,189.0331,788.5563,2.336319,799.208,6.8,809.1006,8.047078,845.3565,296.4375,884.6855,5.599854,791.3972,240.6749,799.0733,240.2031,806.1791,135.8535,781.8687,34.2959,770.6917,0.723339,821.7328,124.6182,774.8325,11.68176,779.1715,60.93048,792.3614,579.4911,839.1001,85.39392,794.5574,138.5981,826.2022,0.214333,799.2213,1.100426,816.313,55.92871,749.6487,15.68103,788.5045,21.56293,800.8242,93.13171,778.845,1033.665,784.5126,4.791927,822.3788,0.202367,791.8416,21.96179,791.511,8.894531,827.823,27.75848,783.0663,0.039165001,816.0989,1.011262,786.2452,95.70679,783.1635,16.46185,814.501,10029.93,,,834.7499,366.0469,810.162,504.1992,779.3433,370.0503,824.1434,74.77563,,,806.3437,0.734957,815.5286,1.499258,813.4109,417.6475,827.5182,362.4609,771.7443,1.993439,808.8672,1.028229,804.9219,6.22525,778.7175,33.76477,812.3514,21.90381,808.8052,807.145,800.4977,27.19336,814.501,545.2266,821.7695,44.07812
789.431,127.7085,786.8945,34.88062,767.7734,11.77783,778.8097,134.1892,781.5397,115.5912,814.9832,56.44727,855.1292,5.80336,777.379,96.79593,772.4219,167.684,789.0384,6.019913,799.69,8.351,809.5827,7.953112,845.8386,181.0859,885.1676,5.523987,791.8793,237.1228,799.5554,257.6367,806.6613,165.8008,782.3508,30.60303,771.1738,0.498642,822.2149,96.54053,775.3146,4.507324,779.6536,58.29224,792.8435,623.761,839.5822,78.47266,795.0396,116.6394,826.6843,0.225597,799.7034,1.10656,816.7951,67.33691,750.1309,17.1568,788.9866,20.02197,801.3063,96.19714,779.327,1042.663,784.9947,4.730431,822.8609,0.442091,792.3237,35.922,791.9931,10.0625,828.305,37.6647,783.5484,0.281216,816.5811,0.904278,786.7274,106.6251,783.6456,21.23853,814.9832,10488.64,,,835.2321,385.0781,810.6441,503.8047,779.8254,359.1848,824.6255,75.98523,,,806.8258,0.64389,816.0107,1.443419,813.893,408.7188,828.0003,360.6875,772.2264,1.395126,809.3493,0.419159,805.4041,6.055084,779.1996,42.47375,812.8336,21.7832,809.2873,842.5774,800.9798,20.61963,814.9832,562.8027,822.2516,25.68457
789.9131,130.8408,787.3766,45.15576,768.2556,12.23145,779.2918,134.0171,782.0219,128.964,815.4653,83.34473,855.6113,5.226643,777.8611,88.31953,772.904,153.1594,789.5205,8.639664,800.172,20.607,810.0648,7.807406,846.3207,91.30078,885.6497,5.16803,792.3614,238.2672,800.0375,250.4434,807.1434,173.1602,782.8329,27.6521,771.6559,0.334625,822.697,54.62744,775.7967,2.369293,780.1357,43.75305,793.3256,674.324,840.0643,56.37634,795.5217,115.3147,827.1664,1.202511,800.1855,1.038288,817.2772,67.12012,750.613,18.59845,789.4687,18.13934,801.7885,100.5997,779.809,1081.808,785.4768,4.043446,823.343,0.558342,792.8058,43.33862,792.4752,16.72656,828.787,50.86134,784.0305,0.438335,817.0632,0.714028,787.2095,77.33807,784.1277,27.96082,815.4653,10875.06,,,835.7142,402.4141,811.1262,483.1035,780.3076,351.0674,825.1076,78.07458,,,807.3079,0.680009,816.4928,1.034458,814.3751,356.8477,828.4824,340.8438,772.7085,1.684998,809.8314,0.032455001,805.8862,6.480255,779.6818,55.12231,813.3157,29.32178,809.7694,881.6228,801.4619,18.30566,815.4653,590.6729,822.7338,4.526367
790.3952,131.9419,787.8587,48.16705,768.7377,40.36816,779.7739,134.8589,782.504,154.2272,815.9474,104.6367,856.0934,4.33733,778.3432,79.23222,773.3861,161.8932,790.0026,7.563126,800.654,26.63,810.5469,7.697604,846.8029,101.4102,886.1318,4.263306,792.8435,238.2646,800.5197,231.0957,807.6255,166.5547,783.3151,26.28955,772.138,0.254242,823.1791,34.85352,776.2788,7.721191,780.6179,17.69781,793.8077,720.8428,840.5464,38.91992,796.0038,163.8296,827.6486,1.76416,800.6676,0.876743,817.7593,36.52148,751.0951,20.04639,789.9508,16.01184,802.2706,108.3062,780.291,1178.408,785.9589,3.284607,823.8251,0.414568,793.2879,43.41467,792.9573,10.83984,829.27,48.26068,784.5126,0.513519,817.5453,0.485908,787.6916,36.27698,784.6098,32.83533,815.9474,11167.48,,,836.1963,432.4062,811.6083,464.4482,780.7897,353.8732,825.5897,71.62512,,,807.79,0.355952,816.9749,0.603647,814.8572,311.4346,828.9645,327.1719,773.1906,2.372902,810.3135,0.125992,806.3683,7.244354,780.1639,56.06616,813.7978,29.41748,810.2515,922.061,801.944,19.41064,815.9474,611.8496,823.2159,13.44824
790.8773,129.6848,788.3408,30.98456,769.2198,55.58252,780.256,136.4968,782.986,183.2635,816.4295,92.76758,856.5756,3.968548,778.8253,69.81866,773.8682,169.5764,790.4847,4.848892,801.136,21.054,811.0291,7.751533,847.285,143.875,886.614,3.174561,793.3256,235.9167,801.0018,228.2109,808.1076,152.207,783.7972,26.17822,772.6201,0.169216,823.6613,52.65723,776.7609,10.93954,781.1,4.534058,794.2899,761.0865,841.0286,48.88879,796.4859,208.665,828.1307,1.264137,801.1497,0.72625,818.2415,8.625,751.5772,20.20374,790.4329,12.90564,802.7527,117.9275,780.774,1249.738,786.441,3.163559,824.3073,0.187611,793.77,38.7428,793.4395,2.222656,829.752,30.36705,784.9948,0.436085,818.0274,0.407452,788.1737,10.85034,785.0919,35.44565,816.4295,11354.83,,,836.6784,464.2578,812.0905,445.1006,781.2718,355.5349,826.0718,34.10803,,,808.2722,0.700264,817.457,0.783041,815.3394,294.6895,829.4467,314.6328,773.6727,2.727608,810.7957,0.036667001,806.8504,7.045319,780.646,37.38318,814.2799,16.64893,810.7336,954.3052,802.4261,19.40918,816.4295,596.2246,823.698,9.262695
791.3594,131.5273,788.8229,12.06586,769.7019,60.84424,780.7382,140.0278,783.4681,205.551,816.9116,64.9873,857.0577,4.399727,779.3074,54.9982,774.3503,162.4891,790.9669,2.763138,801.618,8.803,811.5112,7.849585,847.7671,158.4375,887.0961,2.947266,793.8077,232.957,801.4839,248.791,808.5897,133.8047,784.2793,27.12622,773.1022,0.012165,824.1434,69.47412,777.243,12.20895,781.5821,26.15479,794.772,800.2216,841.5107,76.3291,796.968,235.3862,828.6128,0.730152,801.6318,0.626362,818.7236,15.22949,752.0593,17.6416,790.915,8.899963,803.2348,125.2568,781.256,1229.082,786.9232,3.423279,824.7894,0.059349,794.2521,25.35742,793.9216,22.27344,830.234,19.104,785.4769,0.166779,818.5095,0.762211,788.6558,19.81085,785.574,36.25937,816.9116,11432.93,,,837.1605,451.2656,812.5726,435.9648,781.7539,350.4275,826.554,19.61353,,,808.7543,0.588133,817.9391,1.371605,815.8215,292.8721,829.9288,322.0078,774.1548,1.873238,811.2778,0.100571,807.3325,5.592499,781.1281,24.74841,814.762,7.457031,811.2158,972.9275,802.9083,17.64746,816.9116,563.7041,824.1801,19.66211
791.8416,148.6487,789.3051,2.65448,770.184,64.15332,781.2203,143.2963,783.9503,218.2946,817.3937,42.80957,857.5398,4.867065,779.7896,45.3217,774.8325,137.9093,791.449,1.226776,802.1,3.0,811.9933,7.853238,848.2492,134.7773,887.5782,4.233459,794.2899,233.5676,801.966,258.293,809.0718,138.5527,784.7614,29.38599,773.5844,0.183159,824.6255,51.68066,777.7252,11.22638,782.0642,45.33136,795.2541,832.702,841.9928,85.34692,797.4501,244.5898,829.0949,0.708233,802.114,0.594929,819.2057,12.00195,752.5414,15.73926,791.3972,4.866638,803.7169,126.8098,781.738,1153.89,787.4053,3.616806,825.2715,0.012806,794.7343,11.94226,794.4037,45.90625,830.716,17.12646,785.959,0.112524,818.9916,1.097129,789.1379,22.59845,786.0562,34.65085,817.3937,11398.84,,,837.6426,376.0938,813.0547,442.96,782.236,340.1261,827.0361,39.8407,,,809.2364,0.70304,818.4213,1.794367,816.3036,268.2021,830.4109,369.6172,774.637,1.506287,811.7599,0.278183,807.8146,4.686371,781.6102,24.50098,815.2441,2.316406,811.6979,992.8628,803.3904,17.36035,817.3937,538.1465,824.6622,41.11621
792.3237,173.4272,789.7872,4.187073,770.6661,63.41357,781.7024,143.1682,784.4324,241.7823,817.8759,34.68652,858.0219,5.351688,780.2717,62.50873,775.3146,129.4707,791.9311,0.888733,802.583,3.641,812.4754,7.710911,848.7313,119.5977,888.0603,4.691772,794.772,234.0959,802.4481,207.6133,809.554,191.4648,785.2435,29.55908,774.0665,0.361687,825.1076,22.56006,778.2073,8.33017,782.5463,45.8927,795.7362,871.0691,842.4749,52.15198,797.9323,234.5835,829.577,1.251324,802.5961,0.648109,819.6878,39.02148,753.0236,15.04547,791.8793,0.711731,804.199,126.4318,782.22,1079.76,787.8874,3.674473,825.7536,0.0044780001,795.2164,5.908936,794.8858,71.96484,831.198,19.00148,786.4411,0.18199,819.4738,1.043609,789.6201,11.08472,786.5383,31.88309,817.8759,11255.72,,,838.1248,289.7031,813.5368,450.5723,782.7181,337.499,827.5182,69.73535,,,809.7185,0.869514,818.9034,1.584087,816.7857,225.6016,830.893,426.6406,775.1191,2.224625,812.242,0.474731,808.2968,5.296234,782.0923,33.36731,815.7263,1.357422,812.18,1029.694,803.8725,24.32031,817.8759,523.0615,825.1443,25.2959
